gmDate,seasonType,season,teamWins,teamLosses,teamAbbr,teamLoc,teamRslt,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGM,team2PM,team3PM,teamFTM,teamORB,teamDRB,teamTRB,teamDrtg,opptWins,opptLosses,opptAbbr,opptLoc,opptRslt,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGM,oppt2PM,oppt3PM,opptFTM,opptORB,opptDRB,opptTRB,opptDrtg,matchWinner
16/02/2021,Regular,2020-21,18,12,BRK,Away,Win,0,128,28,10,4,4,11,47,27,20,14,4,33,37,132.1,17,10,PHO,Home,Loss,1,124,28,6,7,3,15,48,32,16,12,4,30,34,136.3,BRK
17/02/2021,Regular,2020-21,14,16,NYK,Away,Loss,1,89,16,16,7,5,14,33,26,7,16,10,36,46,109.5,11,18,ORL,Home,Win,2,107,27,12,10,7,15,42,26,16,7,10,40,50,91.1,ORL
17/02/2021,Regular,2020-21,12,16,ATL,Away,Win,1,122,19,14,8,2,18,44,36,8,26,8,29,37,117.3,14,14,BOS,Home,Loss,0,114,22,16,9,3,27,40,30,10,24,11,26,37,125.5,ATL
17/02/2021,Regular,2020-21,11,17,HOU,Away,Loss,1,113,26,18,13,6,24,42,27,15,14,9,30,39,111,19,10,PHI,Home,Win,1,118,23,20,12,6,21,39,27,12,28,7,40,47,106.3,PHI
17/02/2021,Regular,2020-21,8,20,DET,Away,Loss,2,102,15,13,9,2,21,37,29,8,20,6,34,40,106.8,12,15,CHI,Home,Win,1,105,29,13,8,7,20,41,33,8,15,8,38,46,103.7,CHI
17/02/2021,Regular,2020-21,15,14,IND,Away,Win,1,134,31,14,5,7,18,49,36,13,23,10,41,51,114.4,7,22,MIN,Home,Loss,0,128,37,11,12,8,20,45,30,15,23,11,33,44,119.7,IND
17/02/2021,Regular,2020-21,15,13,DEN,Away,Loss,0,128,23,11,7,7,26,48,31,17,15,10,32,42,128.3,9,17,WAS,Home,Win,1,130,31,13,7,3,20,44,29,15,27,9,36,45,126.3,WAS
17/02/2021,Regular,2020-21,11,17,OKC,Away,Loss,0,113,25,18,5,3,25,35,16,19,24,6,33,39,121.2,12,12,MEM,Home,Win,0,122,31,12,14,4,18,42,30,12,26,7,37,44,112.3,MEM
17/02/2021,Regular,2020-21,18,10,POR,Away,Win,0,126,26,9,6,7,19,46,28,18,16,7,24,31,131.6,12,16,NOP,Home,Loss,0,124,25,11,5,1,15,43,28,15,23,18,33,51,133.7,POR
17/02/2021,Regular,2020-21,11,17,MIA,Away,Loss,1,112,28,15,8,5,22,44,31,13,11,7,42,49,110.4,16,13,GSW,Home,Win,1,120,32,16,10,1,19,43,25,18,16,9,37,46,103.1,GSW
17/02/2021,Regular,2020-21,24,5,UTA,Away,Win,1,114,19,13,12,3,15,42,29,13,17,17,36,53,96.5,21,9,LAC,Home,Loss,1,96,18,16,5,2,19,38,29,9,11,9,38,47,114.6,UTA
18/02/2021,Regular,2020-21,14,15,TOR,Away,Win,1,110,26,9,6,6,21,38,26,12,22,2,35,37,101.5,16,13,MIL,Home,Loss,1,96,23,15,6,2,23,35,25,10,16,15,37,52,116.3,TOR
18/02/2021,Regular,2020-21,19,12,BRK,Away,Win,1,109,23,13,9,3,18,38,20,18,15,8,31,39,106.5,22,8,LAL,Home,Loss,1,98,21,16,7,4,16,40,32,8,10,10,29,39,118.5,BRK
18/02/2021,Regular,2020-21,12,17,MIA,Away,Win,0,118,36,14,8,2,15,49,37,12,8,8,37,45,108.2,12,16,SAC,Home,Loss,2,110,29,15,7,3,18,43,28,15,9,13,31,44,116,MIA
19/02/2021,Regular,2020-21,16,13,DEN,Away,Win,1,120,24,15,9,2,17,46,31,15,13,6,31,37,108.9,10,20,CLE,Home,Loss,3,103,30,18,8,4,15,39,27,12,13,13,21,34,126.8,DEN
19/02/2021,Regular,2020-21,16,14,GSW,Away,Loss,1,120,37,13,8,0,19,46,27,19,9,9,36,45,117.5,12,18,ORL,Home,Win,1,124,30,13,7,8,19,46,28,18,14,8,43,51,113.7,ORL
19/02/2021,Regular,2020-21,12,17,ATL,Away,Loss,1,109,21,13,14,6,14,38,28,10,23,13,28,41,121.3,15,14,BOS,Home,Win,1,121,26,18,8,12,21,50,36,14,7,9,35,44,109.3,BOS
19/02/2021,Regular,2020-21,12,16,CHI,Away,Loss,1,105,24,11,5,6,20,40,33,7,18,13,29,42,115.5,20,10,PHI,Home,Win,1,112,23,15,5,7,18,41,34,7,23,16,37,53,108.2,PHI
19/02/2021,Regular,2020-21,8,21,DET,Away,Loss,1,95,27,21,8,7,22,36,22,14,9,13,32,45,112.7,13,12,MEM,Home,Win,1,109,20,11,12,4,13,42,37,5,20,13,36,49,98.3,MEM
19/02/2021,Regular,2020-21,11,18,OKC,Away,Loss,1,85,20,10,4,5,23,31,19,12,11,8,38,46,102.5,17,13,MIL,Home,Win,0,98,23,12,5,6,18,35,24,11,17,11,50,61,88.9,MIL
19/02/2021,Regular,2020-21,18,10,PHO,Away,Win,2,132,38,13,8,4,17,51,29,22,8,4,33,37,114.4,12,17,NOP,Home,Loss,1,114,28,13,11,3,16,42,31,11,19,6,31,37,132.5,PHO
19/02/2021,Regular,2020-21,15,15,TOR,Away,Win,0,86,16,15,8,6,16,28,16,12,18,15,36,51,88.1,7,23,MIN,Home,Loss,1,81,24,13,6,9,23,32,23,9,8,6,37,43,93.6,TOR
19/02/2021,Regular,2020-21,24,6,UTA,Away,Loss,1,112,13,10,7,6,22,41,29,12,18,6,32,38,120,22,9,LAC,Home,Win,1,116,22,11,5,4,20,43,33,10,20,11,34,45,115.8,LAC
20/02/2021,Regular,2020-21,16,15,GSW,Away,Loss,0,100,23,14,10,3,12,37,24,13,13,9,30,39,105.1,14,15,CHO,Home,Win,5,102,23,24,7,2,22,37,17,20,8,4,40,44,103,CHO
20/02/2021,Regular,2020-21,13,17,MIA,Away,Win,1,96,24,14,8,3,20,36,28,8,16,10,39,49,96.6,22,9,LAL,Home,Loss,1,94,25,14,5,6,17,33,20,13,15,6,37,43,98.7,MIA
20/02/2021,Regular,2020-21,12,17,SAC,Away,Loss,1,114,22,7,8,3,18,44,36,8,18,12,29,41,122.6,13,16,CHI,Home,Win,0,122,24,14,5,8,23,49,38,11,13,2,36,38,114.5,CHI
20/02/2021,Regular,2020-21,19,10,PHO,Away,Win,0,128,35,10,5,7,14,46,22,24,12,5,36,41,102.1,13,13,MEM,Home,Loss,0,97,19,12,5,4,12,36,31,5,20,17,32,49,134.7,PHO
20/02/2021,Regular,2020-21,10,17,WAS,Away,Win,2,118,23,17,8,3,19,45,39,6,22,12,42,54,105.9,18,11,POR,Home,Loss,2,111,19,12,10,7,22,37,18,19,18,17,33,50,112.5,WAS
21/02/2021,Regular,2020-21,15,15,BOS,Away,Loss,1,115,22,10,9,11,30,39,29,10,27,11,38,49,110.9,13,17,NOP,Home,Win,1,120,22,13,5,7,24,42,31,11,25,12,40,52,106.3,NOP
21/02/2021,Regular,2020-21,12,18,OKC,Away,Win,1,117,22,14,9,3,18,43,30,13,18,5,32,37,106.8,10,21,CLE,Home,Loss,1,101,22,15,9,4,17,39,31,8,15,14,28,42,123.7,OKC
21/02/2021,Regular,2020-21,7,24,MIN,Away,Loss,1,99,24,15,6,3,24,33,17,16,17,7,36,43,107.3,15,16,NYK,Home,Win,3,103,17,13,4,4,25,33,27,6,31,11,37,48,103.1,NYK
21/02/2021,Regular,2020-21,8,22,DET,Away,Loss,1,96,23,11,10,4,21,34,23,11,17,9,40,49,105.8,13,18,ORL,Home,Win,1,105,24,11,7,8,18,35,26,9,26,5,46,51,96.7,ORL
21/02/2021,Regular,2020-21,20,11,PHI,Away,Loss,1,103,26,10,8,7,21,33,22,11,26,11,34,45,114.6,16,15,TOR,Home,Win,1,110,25,14,5,5,24,40,26,14,16,5,34,39,107.3,TOR
21/02/2021,Regular,2020-21,16,14,DEN,Away,Loss,1,115,25,13,8,3,24,43,27,16,13,3,30,33,126.4,13,17,ATL,Home,Win,1,123,29,11,6,4,20,42,30,12,27,10,34,44,118.2,ATL
21/02/2021,Regular,2020-21,20,12,BRK,Away,Win,2,112,21,6,10,4,19,44,33,11,13,9,31,40,114.6,22,10,LAC,Home,Loss,1,108,24,16,3,4,17,40,25,15,13,16,36,52,118.9,BRK
21/02/2021,Regular,2020-21,12,18,SAC,Away,Loss,0,115,29,12,6,3,26,44,32,12,15,14,29,43,121.7,18,13,MIL,Home,Win,1,128,22,17,8,5,19,44,33,11,29,14,42,56,109.3,MIL
22/02/2021,Regular,2020-21,14,16,CHI,Away,Win,1,120,24,11,5,5,17,49,34,15,7,8,47,55,100.9,11,18,HOU,Home,Loss,4,100,20,9,7,4,16,37,24,13,13,11,35,46,121,CHI
22/02/2021,Regular,2020-21,13,14,MEM,Away,Loss,1,92,17,13,7,1,23,37,31,6,12,13,38,51,101.2,14,15,DAL,Home,Win,7,102,17,16,6,4,18,35,20,15,17,5,44,49,91.3,DAL
22/02/2021,Regular,2020-21,14,17,MIA,Away,Win,1,108,30,13,7,6,20,36,21,15,21,10,35,45,101.2,12,19,OKC,Home,Loss,0,94,20,17,6,1,24,32,18,14,16,5,33,38,116.3,MIA
22/02/2021,Regular,2020-21,18,12,POR,Away,Loss,1,100,15,16,6,6,17,37,25,12,14,13,33,46,138.4,20,10,PHO,Home,Win,1,132,29,7,6,5,13,50,34,16,16,13,30,43,104.8,PHO
22/02/2021,Regular,2020-21,14,16,CHO,Away,Loss,1,110,18,16,13,2,17,41,30,11,17,8,27,35,126.7,25,6,UTA,Home,Win,2,132,34,22,7,7,19,45,17,28,14,8,37,45,105.6,UTA
22/02/2021,Regular,2020-21,11,17,WAS,Away,Win,1,127,25,16,9,4,25,47,38,9,24,5,44,49,104.9,22,10,LAL,Home,Loss,1,124,29,20,9,11,29,49,34,15,11,12,33,45,107.4,WAS
23/02/2021,Regular,2020-21,13,18,ATL,Away,Loss,1,111,22,11,10,4,19,40,26,14,17,13,28,41,120.7,11,21,CLE,Home,Win,1,112,28,15,7,10,19,41,26,15,15,7,29,36,119.6,CLE
23/02/2021,Regular,2020-21,9,22,DET,Away,Win,1,105,24,15,10,9,19,41,31,10,13,8,41,49,94,13,19,ORL,Home,Loss,1,93,25,12,9,6,16,33,19,14,13,10,38,48,106.1,DET
23/02/2021,Regular,2020-21,12,19,SAC,Away,Loss,1,118,25,15,6,7,17,45,30,15,13,5,33,38,126,21,12,BRK,Home,Win,1,127,30,8,8,5,16,44,27,17,22,10,31,41,117.1,BRK
23/02/2021,Regular,2020-21,15,16,BOS,Away,Loss,1,107,19,13,6,6,21,41,29,12,13,12,34,46,117.7,15,15,DAL,Home,Win,0,110,19,9,5,1,17,42,29,13,13,8,30,38,114.5,DAL
23/02/2021,Regular,2020-21,17,15,GSW,Away,Win,2,114,30,10,9,8,18,40,27,13,21,7,34,41,107.4,15,17,NYK,Home,Loss,1,106,22,13,4,5,23,38,27,11,19,18,38,56,115.5,GSW
23/02/2021,Regular,2020-21,21,11,PHI,Away,Win,1,109,24,18,5,8,15,33,16,17,26,12,42,54,104.7,16,16,TOR,Home,Loss,1,102,29,10,12,11,20,40,29,11,11,8,30,38,111.9,PHI
23/02/2021,Regular,2020-21,7,25,MIN,Away,Loss,1,112,35,14,4,5,16,42,23,19,9,7,36,43,131.4,19,13,MIL,Home,Win,1,139,33,8,11,5,13,53,33,20,13,9,43,52,105.9,MIL
23/02/2021,Regular,2020-21,18,13,POR,Away,Loss,0,106,21,9,0,7,19,41,27,14,10,7,40,47,122.4,17,14,DEN,Home,Win,1,111,25,1,8,3,10,40,26,14,17,10,30,40,116.9,DEN
23/02/2021,Regular,2020-21,11,18,WAS,Away,Loss,0,116,32,13,5,1,16,47,36,11,11,6,30,36,133.2,23,10,LAC,Home,Win,1,135,26,10,7,5,22,54,35,19,8,7,39,46,114.5,LAC
24/02/2021,Regular,2020-21,15,17,BOS,Away,Loss,0,112,20,6,10,6,16,42,34,8,20,12,24,36,134,14,18,ATL,Home,Win,0,127,27,17,4,5,23,45,22,23,14,12,33,45,118.1,ATL
24/02/2021,Regular,2020-21,11,19,HOU,Away,Loss,1,96,18,7,8,8,15,36,26,10,14,9,24,33,119.9,12,21,CLE,Home,Win,0,112,24,16,4,10,20,43,27,16,10,11,44,55,102.7,CLE
24/02/2021,Regular,2020-21,18,15,GSW,Away,Win,0,111,27,18,10,4,25,39,34,5,28,8,33,41,102.6,15,15,IND,Home,Loss,6,107,20,19,11,6,22,37,30,7,26,7,32,39,106.5,GSW
24/02/2021,Regular,2020-21,7,26,MIN,Away,Loss,0,126,28,17,11,4,24,47,35,12,20,13,28,41,118,15,16,CHI,Home,Win,1,133,28,21,11,5,15,55,45,10,13,7,36,43,111.8,CHI
24/02/2021,Regular,2020-21,16,17,TOR,Away,Loss,0,108,30,14,5,3,25,37,17,20,14,3,29,32,128,15,17,MIA,Home,Win,1,116,31,11,6,4,21,37,20,17,25,11,31,42,119.2,MIA
24/02/2021,Regular,2020-21,9,23,DET,Away,Loss,0,118,31,13,8,6,23,47,34,13,11,9,29,38,128.1,14,17,NOP,Home,Win,2,128,31,12,10,6,10,50,40,10,18,12,33,45,118.1,NOP
24/02/2021,Regular,2020-21,16,12,SAS,Away,Loss,9,99,20,12,10,4,13,40,31,9,10,6,38,44,103.7,13,19,OKC,Home,Win,1,102,21,17,6,4,14,37,19,18,10,10,42,52,100.7,OKC
24/02/2021,Regular,2020-21,15,16,CHO,Away,Win,1,124,24,13,8,5,21,43,30,13,25,9,37,46,117.4,20,11,PHO,Home,Loss,1,121,26,14,9,6,25,44,30,14,19,7,34,41,120.3,CHO
24/02/2021,Regular,2020-21,22,11,LAL,Away,Loss,1,89,17,14,5,4,15,34,26,8,13,12,33,45,123.6,26,6,UTA,Home,Win,1,114,28,12,7,1,16,41,19,22,10,14,39,53,96.5,UTA
25/02/2021,Regular,2020-21,15,16,DAL,Away,Loss,1,97,17,18,2,9,21,32,19,13,20,10,40,50,116.2,22,11,PHI,Home,Win,1,111,26,7,11,6,19,39,27,12,21,8,31,39,101.5,PHI
25/02/2021,Regular,2020-21,13,20,ORL,Away,Loss,1,92,19,18,8,1,10,35,26,9,13,4,31,35,123.7,22,12,BRK,Home,Win,1,129,30,13,11,2,18,49,29,20,11,7,44,51,88.3,BRK
25/02/2021,Regular,2020-21,12,20,SAC,Away,Loss,1,121,25,16,12,0,22,42,30,12,25,8,26,34,135.3,16,17,NYK,Home,Win,1,140,24,16,8,2,23,51,32,19,19,9,34,43,116.9,NYK
25/02/2021,Regular,2020-21,23,11,LAC,Away,Loss,1,94,19,14,4,4,15,34,22,12,14,8,33,41,127,14,14,MEM,Home,Win,2,122,27,6,7,1,17,50,39,11,11,7,41,48,97.8,MEM
25/02/2021,Regular,2020-21,12,18,WAS,Away,Win,1,112,24,11,9,2,20,41,33,8,22,10,32,42,113.3,17,15,DEN,Home,Loss,1,110,23,18,6,7,20,37,22,15,21,12,32,44,115.4,WAS
25/02/2021,Regular,2020-21,14,18,NOP,Away,Loss,0,125,32,9,5,4,17,51,38,13,10,12,35,47,125.9,20,13,MIL,Home,Win,1,129,21,9,4,8,13,52,39,13,12,8,34,42,121.9,MIL
26/02/2021,Regular,2020-21,15,16,IND,Away,Loss,1,112,26,8,8,6,22,35,20,15,27,8,32,40,120.7,16,17,BOS,Home,Win,1,118,24,11,3,6,20,42,33,9,25,7,38,45,114.6,BOS
26/02/2021,Regular,2020-21,11,20,HOU,Away,Loss,1,111,23,11,4,5,24,39,23,16,17,7,30,37,122.7,17,17,TOR,Home,Win,1,122,29,12,6,8,20,40,24,16,26,11,37,48,111.6,TOR
26/02/2021,Regular,2020-21,21,11,PHO,Away,Win,1,106,35,7,11,4,11,44,38,6,12,3,27,30,102.8,15,17,CHI,Home,Loss,1,97,25,17,2,4,16,39,27,12,7,6,35,41,112.4,PHO
26/02/2021,Regular,2020-21,13,20,SAC,Away,Win,0,110,24,10,5,6,25,37,30,7,29,14,35,49,110,9,24,DET,Home,Loss,1,107,20,11,6,6,25,37,25,12,21,10,35,45,113.1,SAC
26/02/2021,Regular,2020-21,24,11,LAC,Away,Win,0,119,34,17,6,8,19,44,30,14,17,4,43,47,97.9,14,15,MEM,Home,Loss,0,99,24,9,10,4,14,39,30,9,12,8,29,37,117.7,LAC
26/02/2021,Regular,2020-21,26,7,UTA,Away,Loss,1,116,24,9,9,3,21,40,25,15,21,9,27,36,124.4,16,17,MIA,Home,Win,1,124,24,15,5,1,21,44,30,14,22,11,39,50,116.4,MIA
26/02/2021,Regular,2020-21,14,19,ATL,Away,Loss,1,109,21,10,6,5,13,43,31,12,11,19,35,54,123,14,19,OKC,Home,Win,1,118,31,10,6,2,17,46,30,16,10,5,34,39,113.6,OKC
26/02/2021,Regular,2020-21,15,17,CHO,Away,Loss,1,121,27,20,11,1,23,41,24,17,22,13,25,38,121.1,19,15,GSW,Home,Win,1,130,38,23,10,3,19,48,37,11,23,4,33,37,112.7,GSW
26/02/2021,Regular,2020-21,18,14,POR,Away,Loss,2,93,19,15,5,5,21,32,21,11,18,10,35,45,109.5,23,11,LAL,Home,Win,1,102,25,9,9,7,23,37,30,7,21,15,37,52,99.9,LAL
27/02/2021,Regular,2020-21,13,21,CLE,Away,Win,2,112,24,16,12,3,26,41,33,8,22,13,39,52,100.4,22,12,PHI,Home,Loss,1,109,25,19,9,10,26,38,28,10,23,8,38,46,103.2,CLE
27/02/2021,Regular,2020-21,7,27,MIN,Away,Loss,2,112,23,18,9,10,29,41,30,11,19,12,38,50,114.8,13,18,WAS,Home,Win,1,128,27,16,6,6,24,44,31,13,27,15,42,57,100.4,WAS
27/02/2021,Regular,2020-21,15,17,IND,Away,Loss,0,107,27,16,5,7,17,38,27,11,20,6,29,35,107.3,17,17,NYK,Home,Win,1,110,26,18,12,2,22,40,28,12,18,4,34,38,104.3,NYK
27/02/2021,Regular,2020-21,18,15,DEN,Away,Win,1,126,30,12,6,3,16,49,34,15,13,6,43,49,95.7,14,20,OKC,Home,Loss,0,96,24,14,7,6,16,37,26,11,11,7,30,37,125.6,DEN
27/02/2021,Regular,2020-21,27,7,UTA,Away,Win,0,124,29,12,2,3,14,45,28,17,17,10,42,52,114.6,13,21,ORL,Home,Loss,1,109,27,3,6,3,18,44,30,14,7,7,30,37,130.4,UTA
27/02/2021,Regular,2020-21,14,19,NOP,Away,Loss,1,114,27,10,3,2,17,40,31,9,25,17,35,52,123.2,17,12,SAS,Home,Win,2,117,24,8,7,5,26,41,29,12,23,8,30,38,120.1,SAS
27/02/2021,Regular,2020-21,16,16,DAL,Away,Win,1,115,23,8,12,8,15,45,31,14,11,6,30,36,103.5,22,13,BRK,Home,Loss,1,98,21,19,5,4,16,35,21,14,14,14,33,47,121.5,DAL
28/02/2021,Regular,2020-21,24,12,LAC,Away,Loss,1,100,20,8,7,3,19,40,26,14,6,13,36,49,111.4,21,13,MIL,Home,Win,2,105,21,11,7,5,11,38,26,12,17,8,40,48,106.1,MIL
28/02/2021,Regular,2020-21,13,19,WAS,Away,Loss,0,110,16,14,10,5,22,38,29,9,25,7,29,36,109.6,17,17,BOS,Home,Win,1,111,25,18,7,0,25,42,32,10,17,13,36,49,108.6,BOS
28/02/2021,Regular,2020-21,18,17,NYK,Away,Win,0,109,23,11,9,7,23,44,31,13,8,6,35,41,97,9,25,DET,Home,Loss,1,90,16,15,8,4,15,28,19,9,25,7,33,40,117.4,NYK
28/02/2021,Regular,2020-21,15,15,MEM,Away,Win,1,133,27,18,16,3,31,50,40,10,23,11,45,56,77,11,21,HOU,Home,Loss,1,84,10,23,7,6,24,23,19,4,34,12,26,38,122,MEM
28/02/2021,Regular,2020-21,19,16,GSW,Away,Loss,1,91,26,20,10,4,25,35,27,8,13,3,32,35,108.9,24,11,LAL,Home,Win,1,117,22,19,14,6,21,40,29,11,26,14,46,60,84.7,LAL
28/02/2021,Regular,2020-21,14,20,ATL,Away,Loss,1,99,22,16,12,6,20,36,28,8,19,16,33,49,115.1,17,17,MIA,Home,Win,1,109,27,14,8,6,20,39,28,11,20,12,33,45,104.6,MIA
28/02/2021,Regular,2020-21,22,11,PHO,Away,Win,1,118,27,16,7,5,18,44,37,7,23,8,39,47,94.1,7,28,MIN,Home,Loss,0,99,21,15,12,4,22,35,27,8,21,10,34,44,112.2,PHO
28/02/2021,Regular,2020-21,16,17,CHO,Away,Win,1,127,30,16,3,6,20,45,34,11,26,7,30,37,126.6,13,21,SAC,Home,Loss,1,126,32,10,6,2,19,50,34,16,10,9,24,33,127.6,CHO
01/03/2021,Regular,2020-21,17,16,DAL,Away,Win,1,130,29,8,6,6,12,47,30,17,19,7,39,46,123.2,13,22,ORL,Home,Loss,1,124,25,8,5,1,17,47,27,20,10,6,35,41,129.2,DAL
01/03/2021,Regular,2020-21,15,18,IND,Away,Loss,1,114,27,19,8,1,19,44,36,8,18,8,26,34,121.3,23,12,PHI,Home,Win,1,130,27,19,10,6,19,50,35,15,15,6,33,39,106.4,PHI
01/03/2021,Regular,2020-21,19,15,DEN,Away,Win,1,118,22,12,4,6,18,46,36,10,16,9,41,50,114.6,15,18,CHI,Home,Loss,2,112,25,10,7,3,18,42,30,12,16,14,30,44,120.7,DEN
01/03/2021,Regular,2020-21,27,8,UTA,Away,Loss,1,124,26,8,11,7,22,46,29,17,15,11,28,39,124.5,15,19,NOP,Home,Win,1,129,27,13,5,5,15,52,45,7,18,10,43,53,119.7,NOP
01/03/2021,Regular,2020-21,23,13,BRK,Away,Win,1,124,35,5,6,8,13,47,30,17,13,13,38,51,113.7,17,13,SAS,Home,Loss,1,113,30,9,2,3,16,44,29,15,10,9,39,48,124.8,BRK
01/03/2021,Regular,2020-21,14,21,CLE,Away,Win,1,101,23,19,7,6,18,36,26,10,19,6,42,48,94.9,11,22,HOU,Home,Loss,0,90,13,14,13,4,18,31,21,10,18,4,26,30,106.5,CLE
01/03/2021,Regular,2020-21,16,18,CHO,Away,Loss,0,111,25,16,12,5,16,43,28,15,10,11,26,37,127.6,19,14,POR,Home,Win,2,123,26,15,12,7,15,46,22,24,7,8,30,38,115.1,POR
02/03/2021,Regular,2020-21,16,15,MEM,Away,Win,1,125,26,11,15,1,21,47,34,13,18,9,35,44,104.3,13,20,WAS,Home,Loss,1,111,29,22,8,3,20,41,30,11,18,4,33,37,117.5,MEM
02/03/2021,Regular,2020-21,24,13,LAC,Away,Loss,1,112,28,9,3,5,19,43,25,18,8,10,25,35,134.6,18,17,BOS,Home,Win,1,117,25,8,6,4,12,42,26,16,17,14,29,43,128.9,BOS
02/03/2021,Regular,2020-21,15,20,ATL,Away,Win,1,94,26,23,5,2,18,34,21,13,13,11,36,47,93.5,17,18,MIA,Home,Loss,1,80,15,7,16,4,13,28,19,9,15,5,21,26,109.9,ATL
02/03/2021,Regular,2020-21,18,18,NYK,Away,Loss,1,93,18,16,2,5,16,33,18,15,12,9,32,41,127.1,18,13,SAS,Home,Win,0,119,31,8,12,4,14,43,25,18,15,9,36,45,99.3,SAS
02/03/2021,Regular,2020-21,20,15,DEN,Away,Win,0,128,28,10,10,3,19,53,42,11,11,9,36,45,101.2,21,14,MIL,Home,Loss,1,97,22,13,4,4,18,32,21,11,22,11,29,40,133.5,DEN
02/03/2021,Regular,2020-21,23,11,PHO,Away,Win,1,114,30,13,5,7,16,38,22,16,22,5,30,35,112,24,12,LAL,Home,Loss,1,104,18,12,6,8,23,40,29,11,13,5,29,34,122.8,PHO
03/03/2021,Regular,2020-21,16,18,IND,Away,Win,1,114,27,11,18,8,16,47,39,8,12,4,23,27,113.1,14,22,CLE,Home,Loss,1,111,29,25,8,1,18,43,32,11,14,11,32,43,116.2,IND
03/03/2021,Regular,2020-21,27,9,UTA,Away,Loss,1,123,22,16,7,1,24,44,23,21,14,12,40,52,119,24,12,PHI,Home,Win,1,131,22,11,9,6,17,48,40,8,27,8,42,50,111.7,PHI
03/03/2021,Regular,2020-21,10,25,DET,Away,Win,2,129,39,12,11,4,28,48,28,20,13,12,37,49,108.9,17,18,TOR,Home,Loss,4,105,17,14,6,5,20,34,22,12,25,7,27,34,133.7,DET
03/03/2021,Regular,2020-21,24,13,BRK,Away,Win,1,132,33,14,5,1,24,49,32,17,17,10,43,53,116.1,11,23,HOU,Home,Loss,1,114,24,9,10,5,18,38,20,18,20,12,25,37,134.4,BRK
03/03/2021,Regular,2020-21,17,18,CHO,Away,Win,1,135,33,17,14,7,18,51,34,17,16,13,41,54,93.8,7,29,MIN,Home,Loss,2,102,25,19,11,2,18,39,30,9,15,12,33,45,124.1,CHO
03/03/2021,Regular,2020-21,16,18,CHI,Away,Win,1,128,28,14,6,8,21,48,36,12,20,13,32,45,122,15,20,NOP,Home,Loss,1,124,29,11,10,6,19,46,40,6,26,7,28,35,125.9,CHI
03/03/2021,Regular,2020-21,16,20,ATL,Away,Win,0,115,26,12,7,5,25,38,17,21,18,6,36,42,117.2,13,23,ORL,Home,Loss,1,112,24,10,6,5,15,36,23,13,27,10,36,46,120.4,ATL
03/03/2021,Regular,2020-21,14,21,OKC,Away,Loss,3,78,13,13,6,4,20,29,20,9,11,8,37,45,90.9,18,16,DAL,Home,Win,1,87,18,12,8,3,13,32,24,8,15,7,46,53,81.5,DAL
03/03/2021,Regular,2020-21,19,17,GSW,Away,Loss,2,106,27,11,8,1,24,41,26,15,9,17,37,54,112.3,20,14,POR,Home,Win,1,108,15,10,5,4,16,36,22,14,22,8,39,47,110.2,POR
03/03/2021,Regular,2020-21,24,13,LAL,Away,Loss,0,120,27,11,7,3,19,49,37,12,10,15,26,41,132.5,14,21,SAC,Home,Win,2,123,32,13,5,1,19,48,36,12,15,6,24,30,129.3,SAC
04/03/2021,Regular,2020-21,17,19,TOR,Away,Loss,0,125,36,13,6,1,25,45,24,21,14,8,20,28,134.1,19,17,BOS,Home,Win,1,132,25,16,6,7,20,45,32,13,29,9,30,39,127,BOS
04/03/2021,Regular,2020-21,24,14,LAC,Away,Loss,1,117,24,17,4,4,31,38,22,16,25,10,35,45,119.3,14,20,WAS,Home,Win,1,119,20,9,12,3,24,40,31,9,30,11,30,41,117.3,WAS
04/03/2021,Regular,2020-21,10,26,DET,Away,Loss,0,104,23,12,6,2,13,39,25,14,12,6,23,29,125.8,19,18,NYK,Home,Win,1,114,25,13,10,4,13,45,36,9,15,12,35,47,114.8,NYK
04/03/2021,Regular,2020-21,21,15,DEN,Away,Win,1,113,27,19,6,5,13,45,33,12,11,6,35,41,107.5,16,19,IND,Home,Loss,0,103,27,14,12,3,17,41,27,14,7,11,23,34,118,DEN
04/03/2021,Regular,2020-21,22,14,MIL,Away,Win,1,112,21,16,11,5,19,42,32,10,18,13,39,52,106.5,16,16,MEM,Home,Loss,1,111,21,12,13,8,20,40,32,8,23,17,39,56,107.5,MIL
04/03/2021,Regular,2020-21,18,18,MIA,Away,Win,1,103,27,10,6,3,20,36,26,10,21,5,36,41,106.2,15,21,NOP,Home,Loss,0,93,28,12,5,3,21,33,22,11,16,15,29,44,117.6,MIA
04/03/2021,Regular,2020-21,15,21,OKC,Away,Win,0,107,20,16,9,4,16,37,25,12,21,9,36,45,100.1,18,14,SAS,Home,Loss,1,102,23,19,9,5,24,40,30,10,12,6,40,46,105,OKC
04/03/2021,Regular,2020-21,19,18,GSW,Away,Loss,0,98,22,17,9,4,11,38,26,12,10,9,31,40,117.2,24,11,PHO,Home,Win,1,120,31,16,8,4,16,49,37,12,10,12,40,52,95.7,PHO
04/03/2021,Regular,2020-21,14,22,SAC,Away,Loss,0,119,25,7,3,3,19,49,38,11,10,18,33,51,128.8,21,14,POR,Home,Win,0,123,20,8,6,7,14,42,27,15,24,9,32,41,124.6,POR
